scenario_id,calibration_mode,policy_id,policy_kind,normalized_accounting_profit,raw_accounting_profit,revenue,procurement_cost,disposal_cost,physical_waste_units,waste_rate,sell_through_rate,stockout_rate,average_markdown,terminal_inventory,episode_length,action_entropy,episode_conservation_error,raw_financial_sum_error,normalized_profit_always_zero,waste_rate_always_zero,physical_waste_units_always_zero,sell_through_rate_always_zero,average_markdown_always_zero,normalized_profit_difference,normalized_profit_sacrifice,physical_waste_reduction,waste_rate_reduction,sell_through_change,average_markdown_change,efficiency_label,waste_reduction_efficiency,normalized_profit_sacrifice_per_0p10_waste_rate_reduction,physical_waste_units_reduced_per_normalized_profit_unit_sacrificed
core_006,recovered_calibration,always_5pct,fixed_or_rule_policy,0.03119623370693614,0.09732317091726858,1.8706911397336778,1.7158399474548245,0.05752802136158471,1.1505604272316943,0.3688037662930638,0.6311962337069362,0.041666666666666664,0.05000000000000001,0.0,3.0,0.0,8.326672684688674e-17,2.0816681711721685e-17,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,0.0004914327967905918,0.0,0.09522910068933732,0.030524994744892786,0.030524994744892786,0.05000000000000001,WASTE_REDUCTION_WITHOUT_MATERIAL_PROFIT_LOSS,,0.0,
core_006,recovered_calibration,expiry_threshold_rule,fixed_or_rule_policy,-0.03389523251636003,-0.10574326178152771,1.6302296634848465,1.7158399474548245,0.02013297781154983,0.4026595562309966,0.12906958848670758,0.8709304115132924,0.0625,0.4000000000000001,0.0,2.875,0.0,1.1102230246251565e-16,6.938893903907228e-18,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,-0.06460003342650558,0.06460003342650558,0.843129971690035,0.270259172551249,0.270259172551249,0.4000000000000001,MATERIAL_PROFIT_SACRIFICE,4.183576357723073,0.023902993862032765,13.051540796016003
core_006,recovered_calibration,inventory_coverage_rule,fixed_or_rule_policy,-0.036207371762784914,-0.11295646338715301,1.643879154329286,1.7158399474548245,0.04099567026161453,0.8199134052322905,0.26281727124180543,0.7371827287581946,0.041666666666666664,0.2791666666666667,0.0,3.0,0.1373265360835137,2.7755575615628914e-17,2.7755575615628914e-17,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,-0.06691217267293045,0.06691217267293045,0.4258761226887411,0.13651148979615113,0.13651148979615113,0.2791666666666667,MATERIAL_PROFIT_SACRIFICE,2.040159276600165,0.049015780849545026,6.364703247201995
core_006,recovered_calibration,selected_observed_financial_ppo,ppo_cross_scenario_financial_policy,-0.034833813767297904,-0.1086713621529665,1.661714714733011,1.7158399474548245,0.05454612943115303,1.0909225886230605,0.3496872914240625,0.6503127085759375,0.041666666666666664,0.1916666666666667,0.0,3.0,0.0795642710368516,2.7755575615628914e-17,2.0816681711721685e-17,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,-0.06553861467744346,0.06553861467744346,0.15486693929797113,0.04964146961389404,0.04964146961389404,0.1916666666666667,MATERIAL_PROFIT_SACRIFICE,0.7574384942100284,0.13202392110305292,2.362987683828355
core_006,recovered_calibration,selected_recovered_financial_ppo,ppo_cross_scenario_financial_policy,-0.011989685332383038,-0.037404329183119985,1.7258639459682832,1.7158399474548245,0.047428327696578704,0.948566553931574,0.3040561011743793,0.6959438988256207,0.041666666666666664,0.21666666666666665,0.0,3.0,0.6365141682948128,8.326672684688674e-17,6.938893903907228e-18,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,-0.042694486242528584,0.042694486242528584,0.29722297398945763,0.09527265986357725,0.09527265986357725,0.21666666666666665,MATERIAL_PROFIT_SACRIFICE,2.231497981317194,0.044812946656116924,6.961624325470618
core_009,recovered_calibration,always_10pct,fixed_or_rule_policy,0.3499999999999999,1.0918981483803425,2.807738095835167,1.7158399474548245,0.0,0.0,0.0,1.0,0.2011904761904762,0.1,0.0,5.25,0.0,1.1102230246251565e-16,0.0,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.0998450807071608,0.0998450807071608,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.1,MATERIAL_PROFIT_SACRIFICE,0.0014777110961444982,67.67222650009897,0.0046100285992036125
core_009,recovered_calibration,always_20pct,fixed_or_rule_policy,0.24999999999999997,0.7799272488431018,2.495767196297926,1.7158399474548245,0.0,0.0,0.0,1.0,0.20833333333333334,0.2,0.0,5.0,0.0,5.551115123125783e-17,2.7755575615628914e-17,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.19984508070716075,0.19984508070716075,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.2,MATERIAL_PROFIT_SACRIFICE,0.0007382827895204118,135.44945300019788,0.002303227459595463
core_009,recovered_calibration,always_40pct,fixed_or_rule_policy,0.049999999999999906,0.15598544976862008,1.8718253972234447,1.7158399474548245,0.0,0.0,0.0,1.0,0.28125,0.4,0.0,3.75,0.0,0.0,6.938893903907228e-18,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.39984508070716085,0.39984508070716085,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.4,MATERIAL_PROFIT_SACRIFICE,0.0003689983715579876,271.00390600039583,0.001151167539027224
core_009,recovered_calibration,always_5pct,fixed_or_rule_policy,0.39999999999999986,1.2478835981489627,2.963723545603787,1.7158399474548245,0.0,0.0,0.0,1.0,0.20416666666666666,0.05,0.0,5.125,0.0,0.0,2.7755575615628914e-17,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.04984508070716087,0.04984508070716087,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.05,MATERIAL_PROFIT_SACRIFICE,0.002960014941559081,33.78361325004954,0.009234385239618599
core_009,recovered_calibration,expiry_threshold_rule,fixed_or_rule_policy,0.28260284045770834,0.8816386234937061,2.597478570948531,1.7158399474548245,0.0,0.0,0.0,1.0,0.2125,0.15416666666666667,0.0,4.875,0.6105094928970597,0.0,1.3877787807814457e-17,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.1672422402494524,0.1672422402494524,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.15416666666666667,MATERIAL_PROFIT_SACRIFICE,0.0008822064535630829,113.352151977711,0.0027522274089563405
core_009,recovered_calibration,inventory_coverage_rule,fixed_or_rule_policy,0.18849890798475477,0.5880617388579152,2.3039016863127397,1.7158399474548245,0.0,0.0,0.0,1.0,0.21666666666666667,0.21916666666666665,0.0,4.75,0.7438792000650707,0.0,2.0816681711721685e-17,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.26134617272240596,0.26134617272240596,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.21916666666666665,MATERIAL_PROFIT_SACRIFICE,0.0005645469459892545,177.1331874354049,0.001761222185712698
core_012,recovered_calibration,always_10pct,fixed_or_rule_policy,0.3499999999999999,1.0918981483803425,2.807738095835167,1.7158399474548245,0.0,0.0,0.0,1.0,0.2011904761904762,0.1,0.0,5.25,0.0,1.1102230246251565e-16,0.0,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.0998450807071608,0.0998450807071608,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.1,MATERIAL_PROFIT_SACRIFICE,0.0014777110961444982,67.67222650009897,0.0046100285992036125
core_012,recovered_calibration,always_20pct,fixed_or_rule_policy,0.24999999999999997,0.7799272488431018,2.495767196297926,1.7158399474548245,0.0,0.0,0.0,1.0,0.20833333333333334,0.2,0.0,5.0,0.0,5.551115123125783e-17,2.7755575615628914e-17,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.19984508070716075,0.19984508070716075,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.2,MATERIAL_PROFIT_SACRIFICE,0.0007382827895204118,135.44945300019788,0.002303227459595463
core_012,recovered_calibration,always_40pct,fixed_or_rule_policy,0.049999999999999906,0.15598544976862008,1.8718253972234447,1.7158399474548245,0.0,0.0,0.0,1.0,0.28125,0.4,0.0,3.75,0.0,0.0,6.938893903907228e-18,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.39984508070716085,0.39984508070716085,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.4,MATERIAL_PROFIT_SACRIFICE,0.0003689983715579876,271.00390600039583,0.001151167539027224
core_012,recovered_calibration,always_5pct,fixed_or_rule_policy,0.39999999999999986,1.2478835981489627,2.963723545603787,1.7158399474548245,0.0,0.0,0.0,1.0,0.20416666666666666,0.05,0.0,5.125,0.0,0.0,2.7755575615628914e-17,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.04984508070716087,0.04984508070716087,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.05,MATERIAL_PROFIT_SACRIFICE,0.002960014941559081,33.78361325004954,0.009234385239618599
core_012,recovered_calibration,expiry_threshold_rule,fixed_or_rule_policy,0.28260284045770834,0.8816386234937061,2.597478570948531,1.7158399474548245,0.0,0.0,0.0,1.0,0.2125,0.15416666666666667,0.0,4.875,0.6105094928970597,0.0,1.3877787807814457e-17,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.1672422402494524,0.1672422402494524,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.15416666666666667,MATERIAL_PROFIT_SACRIFICE,0.0008822064535630829,113.352151977711,0.0027522274089563405
core_012,recovered_calibration,inventory_coverage_rule,fixed_or_rule_policy,0.18849890798475477,0.5880617388579152,2.3039016863127397,1.7158399474548245,0.0,0.0,0.0,1.0,0.21666666666666667,0.21916666666666665,0.0,4.75,0.7438792000650707,0.0,2.0816681711721685e-17,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.26134617272240596,0.26134617272240596,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.21916666666666665,MATERIAL_PROFIT_SACRIFICE,0.0005645469459892545,177.1331874354049,0.001761222185712698
