state_id,scenario_id,calibration_mode,source_policy,episode_index,day,prefix_actions,inventory_coverage_state,fraction_expiring_today,fraction_expiring_within_two_days,predicted_baseline_demand,episode_day,episode_period,remaining_inventory_life,shelf_life_class,scenario_inventory_coverage,age_profile,margin_scenario,disposal_scenario,demand_target,response_model,action,markdown,predicted_demand_after_action,sales,revenue,expired_units,disposal_cost,immediate_financial_reward,terminated_after_action,preferred_one_step_action
state_0010,core_003,observed_calibration,always_0pct,1,0,,6.184210300445557,0.3333333432674408,0.6666666865348816,0.4501940608024597,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,0,0.0,0.45019407037832326,0.45019407037832326,0.45019407037832326,0.3743673331304488,0.01871836665652244,-0.3755736516869316,False,5
state_0010,core_003,observed_calibration,always_0pct,1,0,,6.184210300445557,0.3333333432674408,0.6666666865348816,0.4501940608024597,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,1,0.05,0.45628437019739304,0.45628437019739304,0.43347015168752334,0.368277033311379,0.018413851665568953,-0.38221128296984824,False,5
state_0010,core_003,observed_calibration,always_0pct,1,0,,6.184210300445557,0.3333333432674408,0.6666666865348816,0.4501940608024597,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,2,0.1,0.45595140419974883,0.45595140419974883,0.41035626377977397,0.3686099993090232,0.018430499965451163,-0.3915619252665504,False,5
state_0010,core_003,observed_calibration,always_0pct,1,0,,6.184210300445557,0.3333333432674408,0.6666666865348816,0.4501940608024597,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0.2,0.48705974587192324,0.48705974587192324,0.38964779669753863,0.3375016576368488,0.016875082881842442,-0.3993046476064207,False,5
state_0010,core_003,observed_calibration,always_0pct,1,0,,6.184210300445557,0.3333333432674408,0.6666666865348816,0.4501940608024597,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,4,0.3,0.657956959967791,0.657956959967791,0.4605698719774537,0.16660444354098103,0.008330222177049052,-0.3671797160381343,False,5
state_0010,core_003,observed_calibration,always_0pct,1,0,,6.184210300445557,0.3333333432674408,0.6666666865348816,0.4501940608024597,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,5,0.4,1.0506281385676401,1.0506281385676401,0.630376883140584,0.0,0.0,-0.2951667919218916,False,5
state_0011,core_003,observed_calibration,always_0pct,1,2,0|0,1.969266653060913,1.0,1.0,0.47620972990989685,2,late,1,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,0,0.0,0.4762097288664464,0.4762097288664464,0.4762097288664464,0.34835167464232564,0.017417583732116278,0.18546916505430366,True,5
state_0011,core_003,observed_calibration,always_0pct,1,2,0|0,1.969266653060913,1.0,1.0,0.47620972990989685,2,late,1,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,1,0.05,0.4843199375234071,0.4843199375234071,0.4601039406472367,0.340241465985365,0.017012073299268245,0.17912224424705106,True,5
state_0011,core_003,observed_calibration,always_0pct,1,2,0|0,1.969266653060913,1.0,1.0,0.47620972990989685,2,late,1,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,2,0.1,0.4839805614517175,0.4839805614517175,0.43558250530654563,0.3405808420570546,0.017029042102852728,0.16920246384830143,True,5
state_0011,core_003,observed_calibration,always_0pct,1,2,0|0,1.969266653060913,1.0,1.0,0.47620972990989685,2,late,1,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0.2,0.5077914724693633,0.5077914724693633,0.40623317797549063,0.31676993103940876,0.015838496551970442,0.1578191265329124,True,5
